Source IP	Destination IP	Protocol	Time	Length	Info
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1982	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	66	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	572	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	968	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:12	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	66	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1326	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	4230	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	66	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1244	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	66	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	TCP	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
